player_id,player_name,game_id,season,week,team,opponent,passing_yards,pass_tds,completions,attempts,interceptions,game_date,completion_pct,passing_yards_L3,passing_yards_L5,passing_yards_L10,pass_tds_L3,pass_tds_L5,pass_tds_L10,completions_L3,completions_L5,completions_L10,attempts_L3,attempts_L5,attempts_L10,interceptions_L3,interceptions_L5,interceptions_L10,is_home,opponent_def_rank,days_rest
00-0039634,A.McNamara,2025_17_NE_NYJ,2025,17,NYJ,NE,3.0,0.0,1.0,1.0,0.0,2025-12-28,100.0,,,,,,,,,,,,,,,,1,1,7
00-0039732,B.Nix,2024_01_DEN_SEA,2024,1,DEN,SEA,138.0,0.0,26.0,44.0,2.0,2024-09-08,59.1,,,,,,,,,,,,,,,,0,1,7
00-0039732,B.Nix,2024_02_PIT_DEN,2024,2,DEN,PIT,246.0,0.0,20.0,37.0,2.0,2024-09-15,54.1,138.0,138.0,138.0,0.0,0.0,0.0,26.0,26.0,26.0,44.0,44.0,44.0,2.0,2.0,2.0,1,1,7
00-0039732,B.Nix,2024_03_DEN_TB,2024,3,DEN,TB,216.0,0.0,25.0,36.0,0.0,2024-09-22,69.4,192.0,192.0,192.0,0.0,0.0,0.0,23.0,23.0,23.0,40.5,40.5,40.5,2.0,2.0,2.0,1,1,7
00-0039732,B.Nix,2024_04_DEN_NYJ,2024,4,DEN,NYJ,60.0,1.0,12.0,25.0,0.0,2024-09-29,48.0,200.0,200.0,200.0,0.0,0.0,0.0,23.666666666666668,23.666666666666668,23.666666666666668,39.0,39.0,39.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0,1,7
00-0039732,B.Nix,2024_05_LV_DEN,2024,5,DEN,LV,206.0,2.0,19.0,30.0,0.0,2024-10-06,63.3,174.0,165.0,165.0,0.3333333333333333,0.25,0.25,19.0,20.75,20.75,32.666666666666664,35.5,35.5,0.6666666666666666,1.0,1.0,1,1,7
00-0039732,B.Nix,2024_06_LAC_DEN,2024,6,DEN,LAC,216.0,2.0,19.0,36.0,1.0,2024-10-13,52.8,160.66666666666666,173.2,173.2,1.0,0.6,0.6,18.666666666666668,20.4,20.4,30.333333333333332,34.4,34.4,0.0,0.8,0.8,0,1,7
00-0039732,B.Nix,2024_07_DEN_NO,2024,7,DEN,NO,164.0,0.0,16.0,26.0,0.0,2024-10-17,61.5,160.66666666666666,188.8,180.33333333333334,1.6666666666666667,1.0,0.8333333333333334,16.666666666666668,19.0,20.166666666666668,30.333333333333332,32.8,34.666666666666664,0.3333333333333333,0.6,0.8333333333333334,1,1,7
00-0039732,B.Nix,2024_08_CAR_DEN,2024,8,DEN,CAR,284.0,3.0,28.0,39.0,0.0,2024-10-27,71.8,195.33333333333334,172.4,178.0,1.3333333333333333,1.0,0.7142857142857143,18.0,18.2,19.571428571428573,30.666666666666668,30.6,33.42857142857143,0.3333333333333333,0.2,0.7142857142857143,1,1,7
00-0039732,B.Nix,2024_09_DEN_BAL,2024,9,DEN,BAL,223.0,0.0,19.0,37.0,1.0,2024-11-03,51.4,221.33333333333334,186.0,191.25,1.6666666666666667,1.6,1.0,21.0,18.8,20.625,33.666666666666664,31.2,34.125,0.3333333333333333,0.2,0.625,1,1,7
00-0039732,B.Nix,2024_10_DEN_KC,2024,10,DEN,KC,215.0,2.0,22.0,32.0,0.0,2024-11-10,68.8,223.66666666666666,218.6,194.77777777777777,1.0,1.4,0.8888888888888888,21.0,20.2,20.444444444444443,34.0,33.6,34.44444444444444,0.3333333333333333,0.4,0.6666666666666666,1,1,7
00-0039732,B.Nix,2024_11_ATL_DEN,2024,11,DEN,ATL,307.0,4.0,28.0,34.0,0.0,2024-11-17,82.4,240.66666666666666,220.4,196.8,1.6666666666666667,1.4,1.0,23.0,20.8,20.6,36.0,34.0,34.2,0.3333333333333333,0.4,0.6,0,1,7
00-0039732,B.Nix,2024_12_DEN_LV,2024,12,DEN,LV,273.0,2.0,25.0,43.0,0.0,2024-11-24,58.1,248.33333333333334,238.6,213.7,2.0,1.8,1.4,23.0,22.6,20.8,34.333333333333336,33.6,33.2,0.3333333333333333,0.2,0.4,1,1,7
00-0039732,B.Nix,2024_13_CLE_DEN,2024,13,DEN,CLE,294.0,1.0,18.0,35.0,2.0,2024-12-02,51.4,265.0,260.4,216.4,2.6666666666666665,2.2,1.6,25.0,24.4,21.3,36.333333333333336,37.0,33.8,0.0,0.2,0.2,1,1,7
00-0039732,B.Nix,2024_15_IND_DEN,2024,15,DEN,IND,130.0,3.0,20.0,34.0,3.0,2024-12-15,58.8,291.3333333333333,262.4,224.2,2.3333333333333335,1.8,1.7,23.666666666666668,22.4,20.6,37.333333333333336,36.2,33.7,0.6666666666666666,0.6,0.4,0,1,7
00-0039732,B.Nix,2024_16_DEN_LAC,2024,16,DEN,LAC,263.0,2.0,29.0,42.0,0.0,2024-12-19,69.0,232.33333333333334,243.8,231.2,2.0,2.4,1.9,21.0,22.6,21.4,37.333333333333336,35.6,34.6,1.6666666666666667,1.0,0.7,0,1,7
00-0039732,B.Nix,2024_17_DEN_CIN,2024,17,DEN,CIN,219.0,3.0,24.0,33.0,1.0,2024-12-28,72.7,229.0,253.4,236.9,2.0,2.4,1.9,22.333333333333332,24.0,22.4,37.0,37.6,35.8,1.6666666666666667,1.0,0.7,0,1,7
00-0039732,B.Nix,2024_18_KC_DEN,2024,18,DEN,KC,321.0,4.0,26.0,29.0,0.0,2025-01-05,89.7,204.0,235.8,237.2,2.6666666666666665,2.2,2.0,24.333333333333332,23.2,22.9,36.333333333333336,37.4,35.5,1.3333333333333333,1.2,0.7,0,1,7
00-0039732,B.Nix,2024_19_DEN_BUF,2024,19,DEN,BUF,144.0,1.0,13.0,24.0,0.0,2025-01-12,54.2,267.6666666666667,245.4,252.9,3.0,2.6,2.4,26.333333333333332,23.4,23.9,34.666666666666664,34.6,35.8,0.3333333333333333,1.2,0.7,1,1,7
00-0039732,B.Nix,2025_01_TEN_DEN,2025,1,DEN,TEN,176.0,1.0,25.0,41.0,2.0,2025-09-07,61.0,228.0,215.4,238.9,2.6666666666666665,2.6,2.2,21.0,22.4,22.4,28.666666666666668,32.4,34.3,0.3333333333333333,0.8,0.7,0,1,7
00-0039732,B.Nix,2025_02_DEN_IND,2025,2,DEN,IND,206.0,3.0,22.0,30.0,1.0,2025-09-14,73.3,213.66666666666666,224.6,234.2,2.0,2.2,2.3,21.333333333333332,23.4,23.0,31.333333333333332,33.8,34.7,0.6666666666666666,0.6,0.8,1,1,7
00-0039732,B.Nix,2025_03_DEN_LAC,2025,3,DEN,LAC,153.0,1.0,14.0,27.0,0.0,2025-09-21,51.9,175.33333333333334,213.2,233.3,1.6666666666666667,2.4,2.4,20.0,22.0,23.0,31.666666666666668,31.4,34.5,1.0,0.8,0.9,0,1,7
00-0039732,B.Nix,2025_04_CIN_DEN,2025,4,DEN,CIN,326.0,2.0,29.0,42.0,1.0,2025-09-29,69.0,178.33333333333334,200.0,217.9,1.6666666666666667,2.0,2.1,20.333333333333332,20.0,21.6,32.666666666666664,30.2,33.8,1.0,0.6,0.9,0,1,7
00-0039732,B.Nix,2025_05_DEN_PHI,2025,5,DEN,PHI,242.0,1.0,24.0,42.0,0.0,2025-10-05,57.1,228.33333333333334,201.0,223.2,2.0,1.6,2.1,21.666666666666668,20.6,22.0,33.0,32.8,33.7,0.6666666666666666,0.8,1.0,0,1,7
00-0039732,B.Nix,2025_06_DEN_NYJ,2025,6,DEN,NYJ,174.0,1.0,19.0,31.0,0.0,2025-10-12,61.3,240.33333333333334,220.6,218.0,1.3333333333333333,1.6,2.1,22.333333333333332,22.8,22.6,37.0,36.4,34.4,0.3333333333333333,0.8,0.8,1,1,7
00-0039732,B.Nix,2025_07_NYG_DEN,2025,7,DEN,NYG,279.0,2.0,27.0,54.0,0.0,2025-10-19,50.0,247.33333333333334,220.2,222.4,1.3333333333333333,1.6,1.9,24.0,21.6,22.5,38.333333333333336,34.4,34.1,0.3333333333333333,0.4,0.5,0,1,7
00-0039732,B.Nix,2025_08_DAL_DEN,2025,8,DEN,DAL,247.0,4.0,19.0,30.0,1.0,2025-10-26,63.3,231.66666666666666,234.8,224.0,1.3333333333333333,1.4,1.9,23.333333333333332,22.6,22.3,42.333333333333336,39.2,35.3,0.0,0.2,0.5,0,1,7
00-0039732,B.Nix,2025_09_DEN_HOU,2025,9,DEN,HOU,173.0,2.0,18.0,39.0,1.0,2025-11-02,46.2,233.33333333333334,253.6,226.8,2.3333333333333335,2.0,2.0,21.666666666666668,23.6,21.8,38.333333333333336,39.8,35.0,0.3333333333333333,0.4,0.5,0,1,7
00-0039732,B.Nix,2025_10_LV_DEN,2025,10,DEN,LV,150.0,1.0,16.0,29.0,2.0,2025-11-06,55.2,233.0,223.0,212.0,2.6666666666666665,2.0,1.8,21.333333333333332,21.4,21.0,41.0,39.2,36.0,0.6666666666666666,0.4,0.6,1,1,7
00-0039732,B.Nix,2025_11_KC_DEN,2025,11,DEN,KC,295.0,0.0,24.0,39.0,0.0,2025-11-16,61.5,190.0,204.6,212.6,2.3333333333333335,2.0,1.8,17.666666666666668,19.8,21.3,32.666666666666664,36.6,36.5,1.3333333333333333,0.8,0.8,0,1,7
00-0039732,B.Nix,2025_13_DEN_WAS,2025,13,DEN,WAS,321.0,1.0,29.0,46.0,1.0,2025-11-30,63.0,206.0,228.8,224.5,1.0,1.8,1.7,19.333333333333332,20.8,21.2,35.666666666666664,38.2,36.3,1.0,0.8,0.6,1,1,7
00-0039732,B.Nix,2025_14_DEN_LV,2025,14,DEN,LV,212.0,0.0,31.0,41.0,0.0,2025-12-07,75.6,255.33333333333334,237.2,236.0,0.6666666666666666,1.6,1.5,23.0,21.2,21.9,38.0,36.6,37.9,1.0,1.0,0.6,1,1,7
00-0039732,B.Nix,2025_15_GB_DEN,2025,15,DEN,GB,302.0,4.0,23.0,34.0,0.0,2025-12-14,67.6,276.0,230.2,241.9,0.3333333333333333,0.8,1.4,28.0,23.6,23.6,42.0,38.8,39.3,0.3333333333333333,0.8,0.6,1,1,7
00-0039732,B.Nix,2025_16_JAX_DEN,2025,16,DEN,JAX,352.0,1.0,28.0,48.0,1.0,2025-12-21,58.3,278.3333333333333,256.0,239.5,1.6666666666666667,1.2,1.6,27.666666666666668,24.6,23.0,40.333333333333336,37.8,38.5,0.3333333333333333,0.6,0.5,0,1,7
00-0039732,B.Nix,2025_17_DEN_KC,2025,17,DEN,KC,182.0,1.0,26.0,39.0,1.0,2025-12-25,66.7,288.6666666666667,296.4,250.5,1.6666666666666667,1.2,1.6,27.333333333333332,27.0,23.4,41.0,41.6,39.1,0.3333333333333333,0.4,0.6,0,1,7
00-0039732,B.Nix,2025_18_LAC_DEN,2025,18,DEN,LAC,141.0,0.0,14.0,27.0,0.0,2026-01-04,51.9,278.6666666666667,273.8,251.3,2.0,1.4,1.6,25.666666666666668,27.4,24.1,40.333333333333336,41.6,39.9,0.6666666666666666,0.6,0.7,1,1,7
00-0039750,J.Karty,2025_03_LA_PHI,2025,3,LA,PHI,0.0,0.0,0.0,1.0,0.0,2025-09-21,0.0,,,,,,,,,,,,,,,,0,1,7
00-0039851,D.Maye,2024_03_NE_NYJ,2024,3,NE,NYJ,22.0,0.0,4.0,10.0,0.0,2024-09-19,40.0,,,,,,,,,,,,,,,,1,1,7
00-0039851,D.Maye,2024_06_HOU_NE,2024,6,NE,HOU,243.0,3.0,20.0,37.0,2.0,2024-10-13,54.1,22.0,22.0,22.0,0.0,0.0,0.0,4.0,4.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,1,1,7
00-0039851,D.Maye,2024_07_NE_JAX,2024,7,NE,JAX,276.0,2.0,26.0,40.0,0.0,2024-10-20,65.0,132.5,132.5,132.5,1.5,1.5,1.5,12.0,12.0,12.0,23.5,23.5,23.5,1.0,1.0,1.0,1,1,7
00-0039851,D.Maye,2024_08_NYJ_NE,2024,8,NE,NYJ,23.0,0.0,3.0,7.0,0.0,2024-10-27,42.9,180.33333333333334,180.33333333333334,180.33333333333334,1.6666666666666667,1.6666666666666667,1.6666666666666667,16.666666666666668,16.666666666666668,16.666666666666668,29.0,29.0,29.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,7
00-0039851,D.Maye,2024_09_NE_TEN,2024,9,NE,TEN,206.0,1.0,29.0,45.0,2.0,2024-11-03,64.4,180.66666666666666,141.0,141.0,1.6666666666666667,1.25,1.25,16.333333333333332,13.25,13.25,28.0,23.5,23.5,0.6666666666666666,0.5,0.5,0,1,7
00-0039851,D.Maye,2024_10_NE_CHI,2024,10,NE,CHI,184.0,1.0,15.0,26.0,1.0,2024-11-10,57.7,168.33333333333334,154.0,154.0,1.0,1.2,1.2,19.333333333333332,16.4,16.4,30.666666666666668,27.8,27.8,0.6666666666666666,0.8,0.8,1,1,7
00-0039851,D.Maye,2024_11_LA_NE,2024,11,NE,LA,282.0,2.0,29.0,42.0,1.0,2024-11-17,69.0,137.66666666666666,186.4,159.0,0.6666666666666666,1.4,1.1666666666666667,15.666666666666666,18.6,16.166666666666668,26.0,31.0,27.5,1.0,1.0,0.8333333333333334,1,1,7
00-0039851,D.Maye,2024_12_NE_MIA,2024,12,NE,MIA,222.0,1.0,22.0,42.0,1.0,2024-11-24,52.4,224.0,194.2,176.57142857142858,1.3333333333333333,1.2,1.2857142857142858,24.333333333333332,20.4,18.0,37.666666666666664,32.0,29.571428571428573,1.3333333333333333,0.8,0.8571428571428571,1,1,7
00-0039851,D.Maye,2024_13_IND_NE,2024,13,NE,IND,238.0,1.0,24.0,35.0,1.0,2024-12-01,68.6,229.33333333333334,183.4,182.25,1.3333333333333333,1.0,1.25,22.0,19.6,18.5,36.666666666666664,32.4,31.125,1.0,1.0,0.875,0,1,7
00-0039851,D.Maye,2024_15_NE_ARI,2024,15,NE,ARI,202.0,1.0,19.0,25.0,1.0,2024-12-15,76.0,247.33333333333334,226.4,188.44444444444446,1.3333333333333333,1.2,1.2222222222222223,25.0,23.8,19.11111111111111,39.666666666666664,38.0,31.555555555555557,1.0,1.2,0.8888888888888888,0,1,7
00-0039851,D.Maye,2024_16_NE_BUF,2024,16,NE,BUF,261.0,2.0,22.0,38.0,1.0,2024-12-22,57.9,220.66666666666666,225.6,189.8,1.0,1.2,1.2,21.666666666666668,21.8,19.1,34.0,34.0,30.9,1.0,1.0,0.9,0,1,7
00-0039851,D.Maye,2024_17_LAC_NE,2024,17,NE,LAC,117.0,1.0,12.0,26.0,0.0,2024-12-28,46.2,233.66666666666666,241.0,213.7,1.3333333333333333,1.4,1.4,21.666666666666668,23.2,20.9,32.666666666666664,36.4,33.7,1.0,1.0,1.0,0,1,7
00-0039851,D.Maye,2024_18_BUF_NE,2024,18,NE,BUF,0.0,0.0,0.0,2.0,0.0,2025-01-05,0.0,193.33333333333334,208.0,201.1,1.3333333333333333,1.2,1.2,17.666666666666668,19.8,20.1,29.666666666666668,33.2,32.6,0.6666666666666666,0.8,0.8,1,1,7
00-0039851,D.Maye,2025_01_LV_NE,2025,1,NE,LV,287.0,1.0,30.0,50.0,1.0,2025-09-07,60.0,126.0,163.6,173.5,1.0,1.0,1.0,11.333333333333334,15.4,17.5,22.0,25.2,28.8,0.3333333333333333,0.6,0.8,1,1,7
00-0039851,D.Maye,2025_02_NE_MIA,2025,2,NE,MIA,230.0,2.0,19.0,26.0,0.0,2025-09-14,73.1,134.66666666666666,173.4,199.9,0.6666666666666666,1.0,1.1,14.0,16.6,20.2,26.0,28.2,33.1,0.3333333333333333,0.6,0.9,1,1,7
00-0039851,D.Maye,2025_03_PIT_NE,2025,3,NE,PIT,268.0,2.0,28.0,42.0,1.0,2025-09-21,66.7,172.33333333333334,179.0,202.3,1.0,1.2,1.2,16.333333333333332,16.6,19.2,26.0,28.4,31.2,0.3333333333333333,0.4,0.7,1,1,7
00-0039851,D.Maye,2025_04_CAR_NE,2025,4,NE,CAR,203.0,2.0,14.0,18.0,0.0,2025-09-28,77.8,261.6666666666667,180.4,210.7,1.6666666666666667,1.2,1.3,25.666666666666668,17.8,20.5,39.333333333333336,29.2,32.8,0.6666666666666666,0.4,0.7,0,1,7
00-0039851,D.Maye,2025_05_NE_BUF,2025,5,NE,BUF,273.0,0.0,22.0,34.0,0.0,2025-10-05,64.7,233.66666666666666,197.6,202.8,2.0,1.4,1.3,20.333333333333332,18.2,19.0,28.666666666666668,27.6,30.4,0.3333333333333333,0.4,0.6,1,1,7
00-0039851,D.Maye,2025_06_NE_NO,2025,6,NE,NO,261.0,3.0,18.0,27.0,0.0,2025-10-12,66.7,248.0,252.2,207.9,1.3333333333333333,1.4,1.2,21.333333333333332,22.6,19.0,31.333333333333332,34.0,29.6,0.3333333333333333,0.4,0.5,1,1,7
00-0039851,D.Maye,2025_07_NE_TEN,2025,7,NE,TEN,222.0,2.0,21.0,27.0,0.0,2025-10-19,77.8,245.66666666666666,247.0,210.2,1.6666666666666667,1.8,1.4,18.0,20.2,18.4,26.333333333333332,29.4,28.8,0.0,0.2,0.4,0,1,7
00-0039851,D.Maye,2025_08_CLE_NE,2025,8,NE,CLE,282.0,3.0,18.0,30.0,1.0,2025-10-26,60.0,252.0,245.4,212.2,1.6666666666666667,1.8,1.5,20.333333333333332,20.6,18.6,29.333333333333332,29.6,29.0,0.0,0.2,0.3,0,1,7
00-0039851,D.Maye,2025_09_ATL_NE,2025,9,NE,ATL,259.0,2.0,19.0,35.0,1.0,2025-11-02,54.3,255.0,248.2,214.3,2.6666666666666665,2.0,1.6,19.0,18.6,18.2,28.0,27.2,28.2,0.3333333333333333,0.2,0.3,1,1,7
00-0039851,D.Maye,2025_10_NE_TB,2025,10,NE,TB,270.0,2.0,16.0,32.0,1.0,2025-11-09,50.0,254.33333333333334,259.4,228.5,2.3333333333333335,2.0,1.7,19.333333333333332,19.6,18.9,30.666666666666668,30.6,29.1,0.6666666666666666,0.4,0.4,0,1,7
00-0039851,D.Maye,2025_11_NYJ_NE,2025,11,NE,NYJ,281.0,1.0,25.0,35.0,0.0,2025-11-13,71.4,270.3333333333333,258.8,255.5,2.3333333333333335,2.4,1.9,17.666666666666668,18.4,20.5,32.333333333333336,30.2,32.1,1.0,0.6,0.5,1,1,7
00-0039851,D.Maye,2025_12_NE_CIN,2025,12,NE,CIN,294.0,1.0,22.0,36.0,1.0,2025-11-23,61.1,270.0,262.8,254.9,1.6666666666666667,2.0,1.9,20.0,19.8,20.0,34.0,31.8,30.6,0.6666666666666666,0.6,0.4,0,1,7
00-0039851,D.Maye,2025_13_NYG_NE,2025,13,NE,NYG,282.0,2.0,24.0,34.0,0.0,2025-12-01,70.6,281.6666666666667,277.2,261.3,1.3333333333333333,1.8,1.8,21.0,20.0,20.3,34.333333333333336,33.6,31.6,0.6666666666666666,0.8,0.5,1,1,7
00-0039851,D.Maye,2025_15_BUF_NE,2025,15,NE,BUF,155.0,0.0,14.0,26.0,1.0,2025-12-14,53.8,285.6666666666667,277.2,262.7,1.3333333333333333,1.6,1.8,23.666666666666668,21.2,19.9,35.0,34.4,30.8,0.3333333333333333,0.6,0.4,0,1,7
00-0039851,D.Maye,2025_16_NE_BAL,2025,16,NE,BAL,380.0,2.0,31.0,48.0,1.0,2025-12-21,64.6,243.66666666666666,256.4,257.9,1.0,1.2,1.6,20.0,20.2,19.9,32.0,32.6,31.6,0.6666666666666666,0.6,0.5,1,1,7
00-0039851,D.Maye,2025_17_NE_NYJ,2025,17,NE,NYJ,256.0,5.0,19.0,22.0,0.0,2025-12-28,86.4,272.3333333333333,278.4,268.6,1.3333333333333333,1.2,1.8,23.0,23.2,20.8,36.0,35.8,33.0,0.6666666666666666,0.6,0.6,0,1,7
00-0039851,D.Maye,2025_18_MIA_NE,2025,18,NE,MIA,191.0,1.0,14.0,18.0,0.0,2026-01-04,77.8,263.6666666666667,273.4,268.1,2.3333333333333335,2.0,2.0,21.333333333333332,22.0,20.9,32.0,33.2,32.5,0.6666666666666666,0.6,0.6,0,1,7
00-0039890,A.Mitchell,2024_05_IND_JAX,2024,5,IND,JAX,24.0,0.0,1.0,1.0,0.0,2024-10-06,100.0,,,,,,,,,,,,,,,,0,1,7
00-0039910,J.Daniels,2024_01_WAS_TB,2024,1,WAS,TB,184.0,0.0,17.0,27.0,0.0,2024-09-08,63.0,,,,,,,,,,,,,,,,0,1,7
00-0039910,J.Daniels,2024_02_NYG_WAS,2024,2,WAS,NYG,226.0,0.0,23.0,34.0,0.0,2024-09-15,67.6,184.0,184.0,184.0,0.0,0.0,0.0,17.0,17.0,17.0,27.0,27.0,27.0,0.0,0.0,0.0,1,1,7
00-0039910,J.Daniels,2024_03_WAS_CIN,2024,3,WAS,CIN,254.0,2.0,21.0,25.0,0.0,2024-09-23,84.0,205.0,205.0,205.0,0.0,0.0,0.0,20.0,20.0,20.0,30.5,30.5,30.5,0.0,0.0,0.0,0,1,7
00-0039910,J.Daniels,2024_04_WAS_ARI,2024,4,WAS,ARI,233.0,1.0,26.0,31.0,1.0,2024-09-29,83.9,221.33333333333334,221.33333333333334,221.33333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,20.333333333333332,20.333333333333332,20.333333333333332,28.666666666666668,28.666666666666668,28.666666666666668,0.0,0.0,0.0,0,1,7
00-0039910,J.Daniels,2024_05_CLE_WAS,2024,5,WAS,CLE,238.0,1.0,14.0,28.0,1.0,2024-10-06,50.0,237.66666666666666,224.25,224.25,1.0,0.75,0.75,23.333333333333332,21.75,21.75,30.0,29.25,29.25,0.3333333333333333,0.25,0.25,1,1,7
00-0039910,J.Daniels,2024_06_WAS_BAL,2024,6,WAS,BAL,269.0,2.0,24.0,38.0,0.0,2024-10-13,63.2,241.66666666666666,227.0,227.0,1.3333333333333333,0.8,0.8,20.333333333333332,20.2,20.2,28.0,29.0,29.0,0.6666666666666666,0.4,0.4,0,1,7
00-0039910,J.Daniels,2024_07_CAR_WAS,2024,7,WAS,CAR,6.0,0.0,2.0,2.0,0.0,2024-10-20,100.0,246.66666666666666,244.0,234.0,1.3333333333333333,1.2,1.0,21.333333333333332,21.6,20.833333333333332,32.333333333333336,31.2,30.5,0.6666666666666666,0.4,0.3333333333333333,0,1,7
00-0039910,J.Daniels,2024_08_CHI_WAS,2024,8,WAS,CHI,326.0,1.0,21.0,40.0,0.0,2024-10-27,52.5,171.0,200.0,201.42857142857142,1.0,1.2,0.8571428571428571,13.333333333333334,17.4,18.142857142857142,22.666666666666668,24.8,26.428571428571427,0.3333333333333333,0.4,0.2857142857142857,0,1,7
00-0039910,J.Daniels,2024_09_WAS_NYG,2024,9,WAS,NYG,209.0,2.0,15.0,22.0,0.0,2024-11-03,68.2,200.33333333333334,214.4,217.0,1.0,1.0,0.875,15.666666666666666,17.4,18.5,26.666666666666668,27.8,28.125,0.0,0.4,0.25,0,1,7
00-0039910,J.Daniels,2024_10_PIT_WAS,2024,10,WAS,PIT,202.0,0.0,17.0,37.0,0.0,2024-11-10,45.9,180.33333333333334,209.6,216.11111111111111,1.0,1.2,1.0,12.666666666666666,15.2,18.11111111111111,21.333333333333332,26.0,27.444444444444443,0.0,0.2,0.2222222222222222,0,1,7
00-0039910,J.Daniels,2024_11_WAS_PHI,2024,11,WAS,PHI,191.0,1.0,22.0,36.0,1.0,2024-11-14,61.1,245.66666666666666,202.4,214.7,1.0,1.0,0.9,17.666666666666668,15.8,18.0,33.0,27.8,28.4,0.0,0.0,0.2,1,1,7
00-0039910,J.Daniels,2024_12_DAL_WAS,2024,12,WAS,DAL,275.0,2.0,25.0,42.0,2.0,2024-11-24,59.5,200.66666666666666,186.8,215.4,1.0,0.8,1.0,18.0,15.4,18.5,31.666666666666668,27.4,29.3,0.3333333333333333,0.2,0.3,1,1,7
00-0039910,J.Daniels,2024_13_TEN_WAS,2024,13,WAS,TEN,206.0,3.0,25.0,32.0,1.0,2024-12-01,78.1,222.66666666666666,240.6,220.3,1.0,1.2,1.2,21.333333333333332,20.0,18.7,38.333333333333336,35.4,30.1,1.0,0.6,0.5,1,1,7
00-0039910,J.Daniels,2024_15_WAS_NO,2024,15,WAS,NO,226.0,2.0,25.0,39.0,0.0,2024-12-15,64.1,224.0,216.6,215.5,2.0,1.6,1.3,24.0,20.8,19.1,36.666666666666664,33.8,30.8,1.3333333333333333,0.8,0.6,1,1,7
00-0039910,J.Daniels,2024_16_PHI_WAS,2024,16,WAS,PHI,258.0,5.0,24.0,40.0,2.0,2024-12-22,60.0,235.66666666666666,220.0,214.8,2.3333333333333335,1.6,1.4,25.0,22.8,19.0,37.666666666666664,37.2,31.6,1.0,0.8,0.5,1,1,7
00-0039910,J.Daniels,2024_17_ATL_WAS,2024,17,WAS,ATL,227.0,3.0,24.0,41.0,1.0,2024-12-29,58.5,230.0,231.2,216.8,3.3333333333333335,2.6,1.8,24.666666666666668,24.2,20.0,37.0,37.8,32.8,1.0,1.2,0.6,1,1,7
00-0039910,J.Daniels,2024_18_WAS_DAL,2024,18,WAS,DAL,38.0,0.0,6.0,16.0,0.0,2025-01-05,37.5,237.0,238.4,212.6,3.3333333333333335,3.0,1.9,24.333333333333332,24.6,20.0,40.0,38.8,33.1,1.0,1.2,0.7,1,1,7
00-0039910,J.Daniels,2024_19_WAS_TB,2024,19,WAS,TB,268.0,2.0,24.0,36.0,0.0,2025-01-12,66.7,174.33333333333334,191.0,215.8,2.6666666666666665,2.6,1.9,18.0,20.8,20.4,32.333333333333336,33.6,34.5,1.0,0.8,0.7,0,1,7
00-0039910,J.Daniels,2024_20_WAS_DET,2024,20,WAS,DET,299.0,2.0,22.0,31.0,0.0,2025-01-18,71.0,177.66666666666666,203.4,210.0,1.6666666666666667,2.4,2.0,18.0,20.6,20.7,31.0,34.4,34.1,0.3333333333333333,0.6,0.7,1,1,7
00-0039910,J.Daniels,2024_21_WAS_PHI,2024,21,WAS,PHI,255.0,1.0,29.0,53.0,1.0,2025-01-26,54.7,201.66666666666666,218.0,219.0,1.3333333333333333,2.4,2.0,17.333333333333332,20.0,21.4,27.666666666666668,32.8,35.0,0.0,0.6,0.7,1,1,7
00-0039910,J.Daniels,2025_01_NYG_WAS,2025,1,WAS,NYG,233.0,1.0,19.0,33.0,0.0,2025-09-07,57.6,274.0,217.4,224.3,1.6666666666666667,1.6,2.1,25.0,21.0,22.6,40.0,35.4,36.6,0.3333333333333333,0.4,0.8,0,1,7
00-0039910,J.Daniels,2025_02_WAS_GB,2025,2,WAS,GB,200.0,2.0,24.0,47.0,0.0,2025-09-11,51.1,262.3333333333333,218.6,228.5,1.3333333333333333,1.2,2.1,23.333333333333332,20.0,22.3,39.0,33.8,36.3,0.3333333333333333,0.2,0.7,0,1,7
00-0039910,J.Daniels,2025_05_WAS_LAC,2025,5,WAS,LAC,231.0,1.0,15.0,27.0,0.0,2025-10-05,55.6,229.33333333333334,251.0,221.0,1.3333333333333333,1.6,2.1,24.0,23.6,22.2,44.333333333333336,40.0,36.8,0.3333333333333333,0.2,0.5,0,1,7
00-0039910,J.Daniels,2025_06_CHI_WAS,2025,6,WAS,CHI,211.0,3.0,19.0,29.0,1.0,2025-10-13,65.5,221.33333333333334,243.6,223.5,1.3333333333333333,1.4,1.9,19.333333333333332,21.8,21.2,35.666666666666664,38.2,36.3,0.0,0.2,0.4,0,1,7
00-0039910,J.Daniels,2025_07_WAS_DAL,2025,7,WAS,DAL,156.0,1.0,12.0,24.0,0.0,2025-10-19,50.0,214.0,226.0,222.0,2.0,1.6,2.0,19.333333333333332,21.2,20.6,34.333333333333336,37.8,35.3,0.3333333333333333,0.4,0.5,0,1,7
