player_id,player_name,game_id,season,week,team,opponent,rushing_yards,rush_tds,rush_attempts,game_date,ypc,rushing_yards_L3,rushing_yards_L5,rushing_yards_L10,rush_tds_L3,rush_tds_L5,rush_tds_L10,rush_attempts_L3,rush_attempts_L5,rush_attempts_L10,ypc_L3,ypc_L5,ypc_L10
00-0037256,R.White,2024_16_TB_DAL,2024,16,TB,DAL,10.0,0.0,3.0,2024-12-22,3.3,76.66666666666667,59.6,50.7,0.3333333333333333,0.4,0.3,14.333333333333334,13.0,10.4,5.5,4.54,4.99
00-0037256,R.White,2024_17_CAR_TB,2024,17,TB,CAR,30.0,0.0,6.0,2024-12-29,5.0,54.666666666666664,55.4,46.8,0.3333333333333333,0.4,0.3,11.666666666666666,11.6,9.7,4.3,4.58,4.83
00-0037256,R.White,2024_19_WAS_TB,2024,19,TB,WAS,1.0,0.0,1.0,2025-01-12,1.0,34.666666666666664,54.0,42.6,0.0,0.2,0.3,8.0,10.4,9.3,4.199999999999999,4.959999999999999,4.61
00-0037256,R.White,2025_01_TB_ATL,2025,1,TB,ATL,14.0,0.0,2.0,2025-09-07,7.0,13.666666666666666,39.0,38.7,0.0,0.2,0.3,3.3333333333333335,8.4,8.4,3.099999999999999,3.78,4.3100000000000005
00-0037256,R.White,2025_02_TB_HOU,2025,2,TB,HOU,65.0,1.0,10.0,2025-09-15,6.5,15.0,23.8,37.2,0.0,0.0,0.3,3.0,5.4,8.0,4.333333333333333,4.12,4.53
00-0037256,R.White,2025_03_NYJ_TB,2025,3,TB,NYJ,12.0,0.0,5.0,2025-09-21,2.4,26.666666666666668,24.0,41.8,0.3333333333333333,0.2,0.3,4.333333333333333,4.4,8.7,4.833333333333333,4.56,4.55
00-0037256,R.White,2025_04_PHI_TB,2025,4,TB,PHI,17.0,0.0,6.0,2025-09-28,2.8,30.333333333333332,24.4,39.9,0.3333333333333333,0.2,0.3,5.666666666666667,4.8,8.2,5.3,4.380000000000001,4.4799999999999995
00-0037256,R.White,2025_05_TB_SEA,2025,5,TB,SEA,41.0,2.0,14.0,2025-10-05,2.9,31.333333333333332,21.8,37.9,0.3333333333333333,0.2,0.2,7.0,4.8,7.6,3.9,3.94,4.45
00-0037256,R.White,2025_06_SF_TB,2025,6,TB,SF,65.0,1.0,18.0,2025-10-12,3.6,23.333333333333332,29.8,34.4,0.6666666666666666,0.6,0.4,8.333333333333334,7.4,7.9,2.6999999999999993,4.32,4.05
00-0037256,R.White,2025_07_TB_DET,2025,7,TB,DET,38.0,0.0,10.0,2025-10-20,3.8,41.0,40.0,31.9,1.0,0.8,0.4,12.666666666666666,10.6,8.0,3.0999999999999996,3.6399999999999997,3.88
00-0037256,R.White,2025_08_TB_NO,2025,8,TB,NO,35.0,0.0,13.0,2025-10-26,2.7,48.0,34.6,29.3,1.0,0.6,0.4,14.0,10.6,7.5,3.433333333333333,3.1,3.8300000000000005
00-0037256,R.White,2025_10_NE_TB,2025,10,TB,NE,38.0,0.0,10.0,2025-11-09,3.8,46.0,39.2,31.8,0.3333333333333333,0.6,0.4,13.666666666666666,12.2,8.5,3.3666666666666667,3.1599999999999997,3.7699999999999996
00-0037256,R.White,2025_11_TB_BUF,2025,11,TB,BUF,51.0,0.0,10.0,2025-11-16,5.1,37.0,43.4,32.6,0.0,0.6,0.4,11.0,13.0,8.9,3.433333333333333,3.3600000000000003,3.65
00-0037256,R.White,2025_12_TB_LA,2025,12,TB,LA,38.0,0.0,7.0,2025-11-23,5.4,41.333333333333336,45.4,37.6,0.0,0.2,0.4,11.0,12.2,9.8,3.866666666666666,3.8,4.06
00-0037256,R.White,2025_13_ARI_TB,2025,13,TB,ARI,7.0,0.0,2.0,2025-11-30,3.5,42.333333333333336,40.0,40.0,0.0,0.0,0.4,9.0,10.0,10.3,4.766666666666667,4.16,3.9
00-0037256,R.White,2025_14_NO_TB,2025,14,TB,NO,53.0,0.0,11.0,2025-12-07,4.8,32.0,33.8,34.2,0.0,0.0,0.3,6.333333333333333,8.4,9.5,4.666666666666666,4.1,3.6
00-0037256,R.White,2025_15_ATL_TB,2025,15,TB,ATL,20.0,0.0,1.0,2025-12-11,20.0,32.666666666666664,37.4,38.3,0.0,0.0,0.3,6.666666666666667,8.0,10.1,4.566666666666666,4.5200000000000005,3.84
00-0037256,R.White,2025_16_TB_CAR,2025,16,TB,CAR,45.0,0.0,5.0,2025-12-21,9.0,26.666666666666668,33.8,38.6,0.0,0.0,0.3,4.666666666666667,6.2,9.6,9.433333333333332,7.76,5.5600000000000005
00-0037256,R.White,2025_17_TB_MIA,2025,17,TB,MIA,10.0,0.0,2.0,2025-12-28,5.0,39.333333333333336,32.6,39.0,0.0,0.0,0.1,5.666666666666667,5.2,8.7,11.266666666666666,8.540000000000001,6.17
00-0037256,R.White,2025_18_CAR_TB,2025,18,TB,CAR,23.0,0.0,7.0,2026-01-03,3.3,25.0,27.0,33.5,0.0,0.0,0.0,2.6666666666666665,4.2,7.1,11.333333333333334,8.459999999999999,6.3100000000000005
00-0037258,D.Pierce,2022_01_IND_HOU,2022,1,HOU,IND,33.0,0.0,11.0,2022-09-11,3.0,,,,,,,,,,,,
00-0037258,D.Pierce,2022_02_HOU_DEN,2022,2,HOU,DEN,69.0,0.0,15.0,2022-09-18,4.6,33.0,33.0,33.0,0.0,0.0,0.0,11.0,11.0,11.0,3.0,3.0,3.0
00-0037258,D.Pierce,2022_03_HOU_CHI,2022,3,HOU,CHI,80.0,1.0,20.0,2022-09-25,4.0,51.0,51.0,51.0,0.0,0.0,0.0,13.0,13.0,13.0,3.8,3.8,3.8
00-0037258,D.Pierce,2022_04_LAC_HOU,2022,4,HOU,LAC,131.0,1.0,14.0,2022-10-02,9.4,60.666666666666664,60.666666666666664,60.666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,15.333333333333334,15.333333333333334,15.333333333333334,3.8666666666666667,3.8666666666666667,3.8666666666666667
00-0037258,D.Pierce,2022_05_HOU_JAX,2022,5,HOU,JAX,99.0,1.0,26.0,2022-10-09,3.8,93.33333333333333,78.25,78.25,0.6666666666666666,0.5,0.5,16.333333333333332,15.0,15.0,6.0,5.25,5.25
00-0037258,D.Pierce,2022_07_HOU_LV,2022,7,HOU,LV,92.0,0.0,20.0,2022-10-23,4.6,103.33333333333333,82.4,82.4,1.0,0.6,0.6,20.0,17.2,17.2,5.733333333333333,4.96,4.96
00-0037258,D.Pierce,2022_08_TEN_HOU,2022,8,HOU,TEN,35.0,0.0,15.0,2022-10-30,2.3,107.33333333333333,94.2,84.0,0.6666666666666666,0.6,0.5,20.0,19.0,17.666666666666668,5.933333333333334,5.279999999999999,4.8999999999999995
00-0037258,D.Pierce,2022_09_PHI_HOU,2022,9,HOU,PHI,139.0,0.0,27.0,2022-11-03,5.1,75.33333333333333,87.4,77.0,0.3333333333333333,0.6,0.42857142857142855,20.333333333333332,19.0,17.285714285714285,3.5666666666666664,4.819999999999999,4.5285714285714285
00-0037258,D.Pierce,2022_10_HOU_NYG,2022,10,HOU,NYG,94.0,0.0,17.0,2022-11-13,5.5,88.66666666666667,99.2,84.75,0.0,0.4,0.375,20.666666666666668,20.4,18.5,4.0,5.040000000000001,4.6
00-0037258,D.Pierce,2022_11_WAS_HOU,2022,11,HOU,WAS,8.0,0.0,10.0,2022-11-20,0.8,89.33333333333333,91.8,85.77777777777777,0.0,0.2,0.3333333333333333,19.666666666666668,21.0,18.333333333333332,4.3,4.26,4.699999999999999
00-0037258,D.Pierce,2022_12_HOU_MIA,2022,12,HOU,MIA,8.0,0.0,5.0,2022-11-27,1.6,80.33333333333333,73.6,78.0,0.0,0.0,0.3,18.0,17.8,17.5,3.7999999999999994,3.6599999999999993,4.3100000000000005
00-0037258,D.Pierce,2022_13_CLE_HOU,2022,13,HOU,CLE,73.0,0.0,18.0,2022-12-04,4.1,36.666666666666664,56.8,75.5,0.0,0.0,0.3,10.666666666666666,14.8,16.9,2.6333333333333333,3.06,4.17
00-0037258,D.Pierce,2022_14_HOU_DAL,2022,14,HOU,DAL,78.0,1.0,22.0,2022-12-11,3.5,29.666666666666668,64.4,75.9,0.0,0.0,0.3,11.0,15.4,17.2,2.1666666666666665,3.4200000000000004,4.119999999999999
00-0037258,D.Pierce,2023_01_HOU_BAL,2023,1,HOU,BAL,38.0,0.0,11.0,2023-09-10,3.5,53.0,52.2,75.7,0.3333333333333333,0.2,0.3,15.0,14.4,17.4,3.0666666666666664,3.1,4.069999999999999
00-0037258,D.Pierce,2023_02_IND_HOU,2023,2,HOU,IND,31.0,0.0,15.0,2023-09-17,2.1,63.0,41.0,66.4,0.3333333333333333,0.2,0.2,17.0,13.2,17.1,3.6999999999999997,2.7,3.4799999999999995
00-0037258,D.Pierce,2023_03_HOU_JAX,2023,3,HOU,JAX,31.0,1.0,14.0,2023-09-24,2.2,49.0,45.6,59.6,0.3333333333333333,0.2,0.1,16.0,14.2,16.0,3.033333333333333,2.96,3.31
00-0037258,D.Pierce,2023_04_PIT_HOU,2023,4,HOU,PIT,81.0,0.0,24.0,2023-10-01,3.4,33.333333333333336,50.2,53.5,0.3333333333333333,0.4,0.2,13.333333333333334,16.0,15.4,2.6,3.08,3.07
00-0037258,D.Pierce,2023_05_HOU_ATL,2023,5,HOU,ATL,66.0,0.0,20.0,2023-10-08,3.3,47.666666666666664,51.8,58.1,0.3333333333333333,0.4,0.2,17.666666666666668,17.2,16.3,2.566666666666667,2.94,3.18
00-0037258,D.Pierce,2023_06_NO_HOU,2023,6,HOU,NO,34.0,0.0,13.0,2023-10-15,2.6,59.333333333333336,49.4,50.8,0.3333333333333333,0.2,0.2,19.333333333333332,16.8,15.6,2.9666666666666663,2.9,3.0
00-0037258,D.Pierce,2023_08_HOU_CAR,2023,8,HOU,CAR,46.0,0.0,12.0,2023-10-29,3.8,60.333333333333336,48.6,44.8,0.0,0.2,0.2,19.0,17.2,15.2,3.1,2.7199999999999998,2.71
00-0037258,D.Pierce,2023_12_JAX_HOU,2023,12,HOU,JAX,14.0,0.0,5.0,2023-11-26,2.8,48.666666666666664,51.6,48.6,0.0,0.2,0.2,15.0,16.6,15.4,3.233333333333333,3.06,3.0100000000000002
00-0037258,D.Pierce,2023_13_DEN_HOU,2023,13,HOU,DEN,41.0,1.0,15.0,2023-12-03,2.7,31.333333333333332,48.2,49.2,0.0,0.0,0.2,10.0,14.8,15.4,3.0666666666666664,3.1799999999999997,3.13
00-0037258,D.Pierce,2023_14_HOU_NYJ,2023,14,HOU,NYJ,9.0,0.0,4.0,2023-12-10,2.2,33.666666666666664,40.2,46.0,0.3333333333333333,0.2,0.3,10.666666666666666,13.0,15.1,3.1,3.04,2.99
00-0037258,D.Pierce,2023_15_HOU_TEN,2023,15,HOU,TEN,3.0,0.0,1.0,2023-12-17,3.0,21.333333333333332,28.8,39.1,0.3333333333333333,0.2,0.2,8.0,9.8,13.3,2.5666666666666664,2.82,2.86
00-0037258,D.Pierce,2023_16_CLE_HOU,2023,16,HOU,CLE,6.0,0.0,3.0,2023-12-24,2.0,17.666666666666668,22.6,35.6,0.3333333333333333,0.2,0.2,6.666666666666667,7.4,12.3,2.6333333333333333,2.9,2.81
00-0037258,D.Pierce,2023_17_TEN_HOU,2023,17,HOU,TEN,16.0,0.0,8.0,2023-12-31,2.0,6.0,14.6,33.1,0.0,0.2,0.2,2.6666666666666665,5.6,11.1,2.4,2.54,2.8
00-0037258,D.Pierce,2023_19_CLE_HOU,2023,19,HOU,CLE,0.0,0.0,3.0,2024-01-13,0.0,8.333333333333334,15.0,31.6,0.0,0.2,0.1,4.0,6.2,10.5,2.3333333333333335,2.38,2.7800000000000002
00-0037258,D.Pierce,2024_01_HOU_IND,2024,1,HOU,IND,16.0,0.0,3.0,2024-09-08,5.3,7.333333333333333,6.8,23.5,0.0,0.0,0.1,4.666666666666667,3.8,8.4,1.3333333333333333,1.8399999999999999,2.44
00-0037258,D.Pierce,2024_06_HOU_NE,2024,6,HOU,NE,76.0,1.0,8.0,2024-10-13,9.5,10.666666666666666,8.2,18.5,0.0,0.0,0.1,4.666666666666667,3.6,6.7,2.433333333333333,2.46,2.64
00-0037258,D.Pierce,2024_07_HOU_GB,2024,7,HOU,GB,2.0,0.0,2.0,2024-10-20,1.0,30.666666666666668,22.8,22.7,0.3333333333333333,0.2,0.2,4.666666666666667,5.0,6.2,4.933333333333334,3.7600000000000002,3.3299999999999996
00-0037258,D.Pierce,2024_08_IND_HOU,2024,8,HOU,IND,4.0,0.0,1.0,2024-10-27,4.0,31.333333333333332,22.0,18.3,0.3333333333333333,0.2,0.2,4.333333333333333,4.8,5.2,5.266666666666667,3.56,3.05
00-0037258,D.Pierce,2024_11_HOU_DAL,2024,11,HOU,DAL,2.0,0.0,1.0,2024-11-18,2.0,27.333333333333332,19.6,17.3,0.3333333333333333,0.2,0.2,3.6666666666666665,3.4,4.8,4.833333333333333,3.96,3.17
00-0037258,D.Pierce,2024_16_HOU_KC,2024,16,HOU,KC,4.0,0.0,1.0,2024-12-21,4.0,2.6666666666666665,20.0,13.4,0.0,0.2,0.1,1.3333333333333333,3.0,3.4,2.3333333333333335,4.36,3.1
00-0037258,D.Pierce,2024_17_BAL_HOU,2024,17,HOU,BAL,13.0,0.0,5.0,2024-12-25,2.6,3.3333333333333335,17.6,12.9,0.0,0.2,0.1,1.0,2.6,3.1,3.3333333333333335,4.1,3.28
00-0037258,D.Pierce,2024_18_HOU_TEN,2024,18,HOU,TEN,176.0,1.0,19.0,2025-01-05,9.3,6.333333333333333,5.0,13.9,0.0,0.0,0.1,2.3333333333333335,2.0,3.5,2.8666666666666667,2.7199999999999998,3.2399999999999998
00-0037258,D.Pierce,2024_19_LAC_HOU,2024,19,HOU,LAC,15.0,0.0,2.0,2025-01-11,7.5,64.33333333333333,39.8,30.9,0.3333333333333333,0.2,0.2,8.333333333333334,5.4,5.1,5.3,4.38,3.97
00-0037258,D.Pierce,2024_20_HOU_KC,2024,20,HOU,KC,10.0,0.0,4.0,2025-01-18,2.5,68.0,42.0,30.8,0.3333333333333333,0.2,0.2,8.666666666666666,5.6,4.5,6.466666666666666,5.08,4.5200000000000005
00-0037258,D.Pierce,2025_01_HOU_LA,2025,1,HOU,LA,5.0,0.0,3.0,2025-09-07,1.7,67.0,43.6,31.8,0.3333333333333333,0.2,0.2,8.333333333333334,6.2,4.6,6.433333333333333,5.18,4.7700000000000005
00-0037258,D.Pierce,2025_05_HOU_BAL,2025,5,HOU,BAL,21.0,0.0,7.0,2025-10-05,3.0,10.0,43.8,30.7,0.0,0.2,0.2,3.0,6.6,4.6,3.9,4.720000000000001,4.41
00-0037258,D.Pierce,2025_18_KC_LV,2025,18,KC,LV,10.0,0.0,4.0,2026-01-04,2.5,12.0,45.4,25.2,0.0,0.2,0.1,4.666666666666667,7.0,4.5,2.4,4.8,3.7599999999999993
00-0037261,K.Shakir,2023_17_NE_BUF,2023,17,BUF,NE,10.0,0.0,1.0,2023-12-31,10.0,,,,,,,,,,,,
00-0037261,K.Shakir,2024_02_BUF_MIA,2024,2,BUF,MIA,2.0,0.0,1.0,2024-09-12,2.0,10.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,10.0
00-0037261,K.Shakir,2024_08_BUF_SEA,2024,8,BUF,SEA,2.0,0.0,1.0,2024-10-27,2.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,6.0
00-0037261,K.Shakir,2025_05_NE_BUF,2025,5,BUF,NE,5.0,0.0,1.0,2025-10-05,5.0,4.666666666666667,4.666666666666667,4.666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,4.666666666666667,4.666666666666667,4.666666666666667
00-0037263,T.Allgeier,2022_02_ATL_LA,2022,2,ATL,LA,30.0,0.0,10.0,2022-09-18,3.0,,,,,,,,,,,,
00-0037263,T.Allgeier,2022_03_ATL_SEA,2022,3,ATL,SEA,25.0,0.0,6.0,2022-09-25,4.2,30.0,30.0,30.0,0.0,0.0,0.0,10.0,10.0,10.0,3.0,3.0,3.0
00-0037263,T.Allgeier,2022_04_CLE_ATL,2022,4,ATL,CLE,84.0,0.0,10.0,2022-10-02,8.4,27.5,27.5,27.5,0.0,0.0,0.0,8.0,8.0,8.0,3.6,3.6,3.6
00-0037263,T.Allgeier,2022_05_ATL_TB,2022,5,ATL,TB,45.0,0.0,13.0,2022-10-09,3.5,46.333333333333336,46.333333333333336,46.333333333333336,0.0,0.0,0.0,8.666666666666666,8.666666666666666,8.666666666666666,5.2,5.2,5.2
00-0037263,T.Allgeier,2022_06_SF_ATL,2022,6,ATL,SF,51.0,0.0,15.0,2022-10-16,3.4,51.333333333333336,46.0,46.0,0.0,0.0,0.0,9.666666666666666,9.75,9.75,5.366666666666667,4.775,4.775
00-0037263,T.Allgeier,2022_07_ATL_CIN,2022,7,ATL,CIN,50.0,1.0,16.0,2022-10-23,3.1,60.0,47.0,47.0,0.0,0.0,0.0,12.666666666666666,10.8,10.8,5.1000000000000005,4.5,4.5
00-0037263,T.Allgeier,2022_08_CAR_ATL,2022,8,ATL,CAR,39.0,0.0,14.0,2022-10-30,2.8,48.666666666666664,51.0,47.5,0.3333333333333333,0.2,0.16666666666666666,14.666666666666666,12.0,11.666666666666666,3.3333333333333326,4.5200000000000005,4.266666666666667
00-0037263,T.Allgeier,2022_09_LAC_ATL,2022,9,ATL,LAC,99.0,0.0,10.0,2022-11-06,9.9,46.666666666666664,53.8,46.285714285714285,0.3333333333333333,0.2,0.14285714285714285,15.0,13.6,12.0,3.099999999999999,4.24,4.057142857142857
00-0037263,T.Allgeier,2022_10_ATL_CAR,2022,10,ATL,CAR,20.0,0.0,8.0,2022-11-10,2.5,62.666666666666664,56.8,52.875,0.3333333333333333,0.2,0.125,13.333333333333334,13.6,11.75,5.266666666666667,4.54,4.7875
00-0037263,T.Allgeier,2022_11_CHI_ATL,2022,11,ATL,CHI,55.0,0.0,8.0,2022-11-20,6.9,52.666666666666664,51.8,49.22222222222222,0.0,0.2,0.1111111111111111,10.666666666666666,12.6,11.333333333333334,5.066666666666666,4.34,4.533333333333333
00-0037263,T.Allgeier,2022_12_ATL_WAS,2022,12,ATL,WAS,54.0,0.0,11.0,2022-11-27,4.9,58.0,52.6,49.8,0.0,0.2,0.1,8.666666666666666,11.2,11.0,6.433333333333333,5.040000000000001,4.7700000000000005
00-0037263,T.Allgeier,2022_13_PIT_ATL,2022,13,ATL,PIT,52.0,0.0,10.0,2022-12-04,5.2,43.0,53.4,52.2,0.0,0.0,0.1,9.0,10.2,11.1,4.766666666666667,5.4,4.96
00-0037263,T.Allgeier,2022_15_ATL_NO,2022,15,ATL,NO,139.0,1.0,18.0,2022-12-18,7.7,53.666666666666664,56.0,54.9,0.0,0.0,0.1,9.666666666666666,9.4,11.5,5.666666666666667,5.88,5.0600000000000005
00-0037263,T.Allgeier,2022_16_ATL_BAL,2022,16,ATL,BAL,74.0,0.0,18.0,2022-12-24,4.1,81.66666666666667,64.0,60.4,0.3333333333333333,0.2,0.2,13.0,11.0,12.3,5.933333333333334,5.44,4.99
00-0037263,T.Allgeier,2022_17_ARI_ATL,2022,17,ATL,ARI,83.0,1.0,20.0,2023-01-01,4.2,88.33333333333333,74.8,63.3,0.3333333333333333,0.2,0.2,15.333333333333334,13.0,12.8,5.666666666666667,5.76,5.05
00-0037263,T.Allgeier,2022_18_TB_ATL,2022,18,ATL,TB,135.0,0.0,24.0,2023-01-08,5.6,98.66666666666667,80.4,66.5,0.6666666666666666,0.4,0.3,18.666666666666668,15.4,13.3,5.333333333333333,5.22,5.130000000000001
00-0037263,T.Allgeier,2023_01_CAR_ATL,2023,1,ATL,CAR,75.0,2.0,15.0,2023-09-10,5.0,97.33333333333333,96.6,75.0,0.3333333333333333,0.4,0.2,20.666666666666668,18.0,14.1,4.633333333333333,5.36,5.38
00-0037263,T.Allgeier,2023_02_GB_ATL,2023,2,ATL,GB,48.0,0.0,16.0,2023-09-17,3.0,97.66666666666667,101.2,78.6,1.0,0.8,0.4,19.666666666666668,19.0,14.2,4.933333333333334,5.32,5.6
00-0037263,T.Allgeier,2023_03_ATL_DET,2023,3,ATL,DET,12.0,0.0,7.0,2023-09-24,1.7,86.0,83.0,73.5,0.6666666666666666,0.6,0.4,18.333333333333332,18.6,14.8,4.533333333333334,4.38,4.909999999999999
00-0037263,T.Allgeier,2023_04_ATL_JAX,2023,4,ATL,JAX,16.0,0.0,7.0,2023-10-01,2.3,45.0,70.6,72.7,0.6666666666666666,0.6,0.4,12.666666666666666,16.4,14.7,3.233333333333333,3.9,4.83
00-0037263,T.Allgeier,2023_05_HOU_ATL,2023,5,ATL,HOU,40.0,0.0,17.0,2023-10-08,2.4,25.333333333333332,57.2,68.8,0.0,0.4,0.4,10.0,13.8,14.6,2.3333333333333335,3.5200000000000005,4.369999999999999
00-0037263,T.Allgeier,2023_06_WAS_ATL,2023,6,ATL,WAS,51.0,0.0,14.0,2023-10-15,3.6,22.666666666666668,38.2,67.4,0.0,0.4,0.4,10.333333333333334,12.4,15.2,2.1333333333333333,2.88,4.12
00-0037263,T.Allgeier,2023_07_ATL_TB,2023,7,ATL,TB,59.0,0.0,21.0,2023-10-22,2.8,35.666666666666664,33.4,67.3,0.0,0.0,0.4,12.666666666666666,12.2,15.6,2.766666666666667,2.6,3.9599999999999995
00-0037263,T.Allgeier,2023_08_ATL_TEN,2023,8,ATL,TEN,31.0,0.0,8.0,2023-10-29,3.9,50.0,35.6,59.3,0.0,0.0,0.3,17.333333333333332,13.2,15.9,2.9333333333333336,2.5599999999999996,3.47
00-0037263,T.Allgeier,2023_09_MIN_ATL,2023,9,ATL,MIN,39.0,1.0,12.0,2023-11-05,3.2,47.0,39.4,55.0,0.0,0.0,0.3,14.333333333333334,13.4,14.9,3.433333333333333,3.0,3.45
00-0037263,T.Allgeier,2023_10_ATL_ARI,2023,10,ATL,ARI,31.0,0.0,9.0,2023-11-12,3.4,43.0,44.0,50.6,0.3333333333333333,0.2,0.3,13.666666666666666,14.4,14.1,3.3000000000000003,3.1799999999999997,3.35
00-0037263,T.Allgeier,2023_12_NO_ATL,2023,12,ATL,NO,64.0,0.0,10.0,2023-11-26,6.4,33.666666666666664,42.2,40.2,0.3333333333333333,0.2,0.3,9.666666666666666,12.8,12.6,3.5,3.38,3.13
00-0037263,T.Allgeier,2023_13_ATL_NYJ,2023,13,ATL,NYJ,26.0,0.0,8.0,2023-12-03,3.2,44.666666666666664,44.8,39.1,0.3333333333333333,0.2,0.1,10.333333333333334,12.0,12.1,4.333333333333333,3.94,3.2700000000000005
00-0037263,T.Allgeier,2023_14_TB_ATL,2023,14,ATL,TB,40.0,0.0,9.0,2023-12-10,4.4,40.333333333333336,38.2,36.9,0.0,0.2,0.1,9.0,9.4,11.3,4.333333333333333,4.02,3.29
00-0037263,T.Allgeier,2023_15_ATL_CAR,2023,15,ATL,CAR,45.0,0.0,14.0,2023-12-17,3.2,43.333333333333336,40.0,39.7,0.0,0.2,0.1,9.0,9.6,11.5,4.666666666666667,4.12,3.56
00-0037263,T.Allgeier,2023_16_IND_ATL,2023,16,ATL,IND,69.0,1.0,9.0,2023-12-24,7.7,37.0,41.2,42.6,0.0,0.0,0.1,10.333333333333334,10.0,12.2,3.6,4.12,3.65
00-0037263,T.Allgeier,2023_17_ATL_CHI,2023,17,ATL,CHI,13.0,0.0,5.0,2023-12-31,2.6,51.333333333333336,48.8,45.5,0.3333333333333333,0.2,0.2,10.666666666666666,10.0,11.4,5.1000000000000005,4.98,4.18
00-0037263,T.Allgeier,2023_18_ATL_NO,2023,18,ATL,NO,24.0,0.0,6.0,2024-01-07,4.0,42.333333333333336,38.6,41.7,0.3333333333333333,0.2,0.2,9.333333333333334,9.0,10.5,4.5,4.220000000000001,4.08
00-0037263,T.Allgeier,2024_01_PIT_ATL,2024,1,ATL,PIT,21.0,0.0,3.0,2024-09-08,7.0,35.333333333333336,38.2,38.2,0.3333333333333333,0.2,0.2,6.666666666666667,8.6,9.0,4.766666666666667,4.380000000000001,4.2
00-0037263,T.Allgeier,2024_02_ATL_PHI,2024,2,ATL,PHI,53.0,0.0,9.0,2024-09-16,5.9,19.333333333333332,34.4,37.2,0.0,0.2,0.2,4.666666666666667,7.4,8.5,4.533333333333333,4.9,4.51
00-0037263,T.Allgeier,2024_03_KC_ATL,2024,3,ATL,KC,32.0,0.0,7.0,2024-09-22,4.6,32.666666666666664,36.0,38.6,0.0,0.2,0.1,6.0,6.4,8.2,5.633333333333333,5.44,4.779999999999999
00-0037263,T.Allgeier,2024_04_NO_ATL,2024,4,ATL,NO,60.0,0.0,8.0,2024-09-29,7.5,35.333333333333336,28.6,38.7,0.0,0.0,0.1,6.333333333333333,6.0,8.0,5.833333333333333,4.82,4.9
00-0037263,T.Allgeier,2024_05_TB_ATL,2024,5,ATL,TB,12.0,0.0,6.0,2024-10-03,2.0,48.333333333333336,38.0,38.3,0.0,0.0,0.1,8.0,6.6,7.8,6.0,5.8,5.01
00-0037263,T.Allgeier,2024_06_ATL_CAR,2024,6,ATL,CAR,105.0,1.0,19.0,2024-10-13,5.5,34.666666666666664,35.6,36.9,0.0,0.0,0.1,7.0,6.6,7.6,4.7,5.4,4.89
00-0037263,T.Allgeier,2024_07_SEA_ATL,2024,7,ATL,SEA,36.0,0.0,5.0,2024-10-20,7.2,59.0,52.4,43.4,0.3333333333333333,0.2,0.2,11.0,9.8,8.6,5.0,5.1,5.0
00-0037263,T.Allgeier,2024_08_ATL_TB,2024,8,ATL,TB,33.0,0.0,12.0,2024-10-27,2.8,51.0,49.0,42.5,0.3333333333333333,0.2,0.2,10.0,9.0,7.7,4.8999999999999995,5.36,5.4
00-0037263,T.Allgeier,2024_09_DAL_ATL,2024,9,ATL,DAL,18.0,1.0,6.0,2024-11-03,3.0,58.0,49.2,38.9,0.3333333333333333,0.2,0.1,12.0,10.0,8.0,5.166666666666667,5.0,4.91
00-0037263,T.Allgeier,2024_10_ATL_NO,2024,10,ATL,NO,59.0,0.0,11.0,2024-11-10,5.4,29.0,40.8,39.4,0.3333333333333333,0.4,0.2,7.666666666666667,9.6,8.1,4.333333333333333,4.1,4.95
00-0037263,T.Allgeier,2024_13_LAC_ATL,2024,13,ATL,LAC,16.0,0.0,8.0,2024-12-01,2.0,36.666666666666664,50.2,42.9,0.3333333333333333,0.4,0.2,9.666666666666666,10.6,8.6,3.733333333333333,4.779999999999999,5.09
00-0037263,T.Allgeier,2024_14_ATL_MIN,2024,14,ATL,MIN,63.0,1.0,9.0,2024-12-08,7.0,31.0,32.4,42.4,0.3333333333333333,0.2,0.2,8.333333333333334,8.4,9.1,3.4666666666666663,4.08,4.59
00-0037263,T.Allgeier,2024_15_ATL_LV,2024,15,ATL,LV,43.0,0.0,12.0,2024-12-16,3.6,46.0,37.8,43.4,0.3333333333333333,0.4,0.3,9.333333333333334,9.2,9.1,4.8,4.040000000000001,4.7
00-0037263,T.Allgeier,2024_16_NYG_ATL,2024,16,ATL,NYG,22.0,0.0,11.0,2024-12-22,2.0,40.666666666666664,39.8,44.5,0.3333333333333333,0.4,0.3,9.666666666666666,9.2,9.6,4.2,4.2,4.6
00-0037263,T.Allgeier,2024_17_ATL_WAS,2024,17,ATL,WAS,19.0,0.0,3.0,2024-12-29,6.3,42.666666666666664,40.6,40.7,0.3333333333333333,0.2,0.3,10.666666666666666,10.2,9.9,4.2,4.0,4.05
00-0037263,T.Allgeier,2024_18_CAR_ATL,2024,18,ATL,CAR,52.0,0.0,9.0,2025-01-05,5.8,28.0,32.6,41.4,0.0,0.2,0.3,8.666666666666666,8.6,9.6,3.966666666666667,4.18,4.4799999999999995
